orderID,customerID,employeeID,orderDate,requiredDate,shippedDate,shipperID,freight,productID,order_unit_price,quantity,discount,companyName,contactName,contactTitle,city,country,productName,quantityPerUnit,product_list_price,discontinued,categoryID,total_order_value,days_to_ship,customer_segment,order_month
10368,ERNSH,2,2013-11-29,2013-12-27,2013-12-02,2,101.95,57,15.6,25,0.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Ravioli Angelo,24 - 250 g pkgs.,19.5,0,5,390.0,3,High,2013-11
10836,ERNSH,7,2015-01-16,2015-02-13,2015-01-21,1,411.88,57,19.5,24,0.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Ravioli Angelo,24 - 250 g pkgs.,19.5,0,5,468.0,5,High,2015-01
10263,ERNSH,9,2013-07-23,2013-08-20,2013-07-31,3,146.06,24,3.6,28,0.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Guarana Fantastica,12 - 355 ml cans,4.5,1,1,100.8,8,High,2013-07
10895,ERNSH,3,2015-02-18,2015-03-18,2015-02-23,1,162.75,24,4.5,110,0.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Guarana Fantastica,12 - 355 ml cans,4.5,1,1,495.0,5,High,2015-02
10968,ERNSH,1,2015-03-23,2015-04-20,2015-04-01,3,74.6,24,4.5,30,0.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Guarana Fantastica,12 - 355 ml cans,4.5,1,1,135.0,9,High,2015-03
10979,ERNSH,8,2015-03-26,2015-04-23,2015-03-31,2,353.07,24,4.5,80,0.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Guarana Fantastica,12 - 355 ml cans,4.5,1,1,360.0,5,High,2015-03
10390,ERNSH,6,2013-12-23,2014-01-20,2013-12-26,1,126.38,31,10.0,60,0.1,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Gorgonzola Telino,12 - 100 g pkgs,12.5,0,4,540.0,3,High,2013-12
10773,ERNSH,1,2014-12-11,2015-01-08,2014-12-16,3,96.43,31,12.5,70,0.2,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Gorgonzola Telino,12 - 100 g pkgs,12.5,0,4,700.0,5,High,2014-12
10776,ERNSH,1,2014-12-15,2015-01-12,2014-12-18,3,351.53,31,12.5,16,0.05,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Gorgonzola Telino,12 - 100 g pkgs,12.5,0,4,190.0,3,High,2014-12
10979,ERNSH,8,2015-03-26,2015-04-23,2015-03-31,2,353.07,31,12.5,24,0.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Gorgonzola Telino,12 - 100 g pkgs,12.5,0,4,300.0,5,High,2015-03
10351,ERNSH,1,2013-11-11,2013-12-09,2013-11-20,1,162.33,65,16.8,10,0.05,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,21.05,0,2,159.6,9,High,2013-11
10514,ERNSH,3,2014-04-22,2014-05-20,2014-05-16,2,789.95,65,21.05,39,0.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,21.05,0,2,820.95,24,High,2014-04
10698,ERNSH,4,2014-10-09,2014-11-06,2014-10-17,1,272.47,65,21.05,65,0.05,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,21.05,0,2,1299.8374999999999,8,High,2014-10
10764,ERNSH,6,2014-12-03,2014-12-31,2014-12-08,3,145.45,39,18.0,130,0.1,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Chartreuse verte,750 cc per bottle,18.0,0,1,2106.0,5,High,2014-12
10895,ERNSH,3,2015-02-18,2015-03-18,2015-02-23,1,162.75,39,18.0,45,0.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Chartreuse verte,750 cc per bottle,18.0,0,1,810.0,5,High,2015-02
10351,ERNSH,1,2013-11-11,2013-12-09,2013-11-20,1,162.33,38,210.8,20,0.05,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Côte de Blaye,12 - 75 cl bottles,263.5,0,1,4005.2,9,High,2013-11
10382,ERNSH,4,2013-12-13,2014-01-10,2013-12-16,1,94.77,18,50.0,9,0.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Carnarvon Tigers,16 kg pkg.,62.5,0,8,450.0,3,High,2013-12
10854,ERNSH,3,2015-01-27,2015-02-24,2015-02-05,2,100.22,10,31.0,100,0.15,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Ikura,12 - 200 ml jars,31.0,0,8,2635.0,9,High,2015-01
10430,ERNSH,4,2014-01-30,2014-02-13,2014-02-03,1,458.78,17,31.2,45,0.2,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Alice Mutton,20 - 1 kg tins,39.0,1,6,1123.2,4,High,2014-01
10698,ERNSH,4,2014-10-09,2014-11-06,2014-10-17,1,272.47,17,39.0,8,0.05,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Alice Mutton,20 - 1 kg tins,39.0,1,6,296.4,8,High,2014-10
10773,ERNSH,1,2014-12-11,2015-01-08,2014-12-16,3,96.43,17,39.0,33,0.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Alice Mutton,20 - 1 kg tins,39.0,1,6,1287.0,5,High,2014-12
10795,ERNSH,8,2014-12-24,2015-01-21,2015-01-20,2,126.66,17,39.0,35,0.25,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Alice Mutton,20 - 1 kg tins,39.0,1,6,1023.75,27,High,2014-12
10595,ERNSH,2,2014-07-10,2014-08-07,2014-07-14,1,96.78,69,36.0,65,0.25,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Gudbrandsdalsost,10 kg pkg.,36.0,0,4,1755.0,4,High,2014-07
10667,ERNSH,7,2014-09-12,2014-10-10,2014-09-19,1,78.09,69,36.0,45,0.2,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Gudbrandsdalsost,10 kg pkg.,36.0,0,4,1296.0,7,High,2014-09
10595,ERNSH,2,2014-07-10,2014-08-07,2014-07-14,1,96.78,61,28.5,120,0.25,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Sirop d'érable,24 - 500 ml bottles,28.5,0,2,2565.0,4,High,2014-07
10990,ERNSH,2,2015-04-01,2015-05-13,2015-04-07,3,117.61,61,28.5,66,0.15,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Sirop d'érable,24 - 500 ml bottles,28.5,0,2,1598.85,6,High,2015-04
10836,ERNSH,7,2015-01-16,2015-02-13,2015-01-21,1,411.88,22,21.0,52,0.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Gustaf's Knackebröd,24 - 500 g pkgs.,21.0,0,5,1092.0,5,High,2015-01
10442,ERNSH,3,2014-02-11,2014-03-11,2014-02-18,2,47.94,54,5.9,80,0.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Tourtière,16 pies,7.45,0,6,472.0,7,High,2014-02
10979,ERNSH,8,2015-03-26,2015-04-23,2015-03-31,2,353.07,7,30.0,18,0.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,30.0,0,7,540.0,5,High,2015-03
10390,ERNSH,6,2013-12-23,2014-01-20,2013-12-26,1,126.38,46,9.6,45,0.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Spegesild,4 - 450 g glasses,12.0,0,8,432.0,3,High,2013-12
10390,ERNSH,6,2013-12-23,2014-01-20,2013-12-26,1,126.38,35,14.4,40,0.1,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Steeleye Stout,24 - 12 oz bottles,18.0,0,1,518.4,3,High,2013-12
10595,ERNSH,2,2014-07-10,2014-08-07,2014-07-14,1,96.78,35,18.0,30,0.25,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Steeleye Stout,24 - 12 oz bottles,18.0,0,1,405.0,4,High,2014-07
10836,ERNSH,7,2015-01-16,2015-02-13,2015-01-21,1,411.88,35,18.0,6,0.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Steeleye Stout,24 - 12 oz bottles,18.0,0,1,108.0,5,High,2015-01
10633,ERNSH,7,2014-08-15,2014-09-12,2014-08-18,3,477.9,62,49.3,80,0.15,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Tarte au sucre,48 pies,49.3,0,3,3352.4,3,High,2014-08
10258,ERNSH,1,2013-07-17,2013-08-14,2013-07-23,1,140.51,2,15.2,50,0.2,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Chang,24 - 12 oz bottles,19.0,0,1,608.0,6,High,2013-07
11072,ERNSH,4,2015-05-05,2015-06-02,2015-06-02,2,258.64,2,19.0,8,0.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Chang,24 - 12 oz bottles,19.0,0,1,152.0,28,High,2015-05
10263,ERNSH,9,2013-07-23,2013-08-20,2013-07-31,3,146.06,74,8.0,36,0.25,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Longlife Tofu,5 kg pkg.,10.0,0,7,216.0,8,High,2013-07
10382,ERNSH,4,2013-12-13,2014-01-10,2013-12-16,1,94.77,74,8.0,50,0.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Longlife Tofu,5 kg pkg.,10.0,0,7,400.0,3,High,2013-12
10403,ERNSH,4,2014-01-03,2014-01-31,2014-01-09,3,73.79,48,10.2,70,0.15,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Chocolade,10 pkgs.,12.75,0,3,606.9,6,High,2014-01
10382,ERNSH,4,2013-12-13,2014-01-10,2013-12-16,1,94.77,33,2.0,60,0.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Geitost,500 g,2.5,0,4,120.0,3,High,2013-12
10698,ERNSH,4,2014-10-09,2014-11-06,2014-10-17,1,272.47,70,15.0,8,0.05,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Outback Lager,24 - 355 ml bottles,15.0,0,1,114.0,8,High,2014-10
11017,ERNSH,9,2015-04-13,2015-05-11,2015-04-20,2,754.26,70,15.0,30,0.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Outback Lager,24 - 355 ml bottles,15.0,0,1,450.0,7,High,2015-04
10514,ERNSH,3,2014-04-22,2014-05-20,2014-05-16,2,789.95,20,81.0,39,0.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Sir Rodney's Marmalade,30 gift boxes,81.0,0,3,3159.0,24,High,2014-04
10836,ERNSH,7,2015-01-16,2015-02-13,2015-01-21,1,411.88,60,34.0,60,0.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Camembert Pierrot,15 - 300 g rounds,34.0,0,4,2040.0,5,High,2015-01
10895,ERNSH,3,2015-02-18,2015-03-18,2015-02-23,1,162.75,60,34.0,100,0.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Camembert Pierrot,15 - 300 g rounds,34.0,0,4,3400.0,5,High,2015-02
10368,ERNSH,2,2013-11-29,2013-12-27,2013-12-02,2,101.95,28,36.4,13,0.1,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Rössle Sauerkraut,25 - 825 g cans,45.6,1,7,425.88,3,High,2013-11
10514,ERNSH,3,2014-04-22,2014-05-20,2014-05-16,2,789.95,28,45.6,35,0.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Rössle Sauerkraut,25 - 825 g cans,45.6,1,7,1596.0,24,High,2014-04
11008,ERNSH,7,2015-04-08,2015-05-06,2015-05-06,3,79.46,28,45.6,70,0.05,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Rössle Sauerkraut,25 - 825 g cans,45.6,1,7,3032.3999999999996,28,High,2015-04
10633,ERNSH,7,2014-08-15,2014-09-12,2014-08-18,3,477.9,26,31.23,35,0.15,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Gumbär Gummibärchen,100 - 250 g bags,31.23,0,3,929.0925,3,High,2014-08
10442,ERNSH,3,2014-02-11,2014-03-11,2014-02-18,2,47.94,66,13.6,60,0.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Louisiana Hot Spiced Okra,24 - 8 oz jars,17.0,0,2,816.0,7,High,2014-02
10430,ERNSH,4,2014-01-30,2014-02-13,2014-02-03,1,458.78,59,44.0,70,0.2,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Raclette Courdavault,5 kg pkg.,55.0,0,4,2464.0,4,High,2014-01
11017,ERNSH,9,2015-04-13,2015-05-11,2015-04-20,2,754.26,59,55.0,110,0.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Raclette Courdavault,5 kg pkg.,55.0,0,4,6050.0,7,High,2015-04
10368,ERNSH,2,2013-11-29,2013-12-27,2013-12-02,2,101.95,21,8.0,5,0.1,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Sir Rodney's Scones,24 pkgs. x 4 pieces,10.0,0,3,36.0,3,High,2013-11
10430,ERNSH,4,2014-01-30,2014-02-13,2014-02-03,1,458.78,21,8.0,50,0.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Sir Rodney's Scones,24 pkgs. x 4 pieces,10.0,0,3,400.0,4,High,2014-01
10990,ERNSH,2,2015-04-01,2015-05-13,2015-04-07,3,117.61,21,10.0,65,0.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Sir Rodney's Scones,24 pkgs. x 4 pieces,10.0,0,3,650.0,6,High,2015-04
10979,ERNSH,8,2015-03-26,2015-04-23,2015-03-31,2,353.07,27,43.9,30,0.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Schoggi Schokolade,100 - 100 g pieces,43.9,0,3,1317.0,5,High,2015-03
10990,ERNSH,2,2015-04-01,2015-05-13,2015-04-07,3,117.61,55,24.0,65,0.15,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Pâté chinois,24 boxes x 2 pies,24.0,0,6,1326.0,6,High,2015-04
10895,ERNSH,3,2015-02-18,2015-03-18,2015-02-23,1,162.75,40,18.4,91,0.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Boston Crab Meat,24 - 4 oz tins,18.4,0,8,1674.3999999999999,5,High,2015-02
10368,ERNSH,2,2013-11-29,2013-12-27,2013-12-02,2,101.95,64,26.6,35,0.1,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Wimmers gute Semmelknödel,20 bags x 4 pieces,33.25,0,5,837.9,3,High,2013-11
10836,ERNSH,7,2015-01-16,2015-02-13,2015-01-21,1,411.88,64,33.25,30,0.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Wimmers gute Semmelknödel,20 bags x 4 pieces,33.25,0,5,997.5,5,High,2015-01
10968,ERNSH,1,2015-03-23,2015-04-20,2015-04-01,3,74.6,64,33.25,4,0.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Wimmers gute Semmelknödel,20 bags x 4 pieces,33.25,0,5,133.0,9,High,2015-03
11072,ERNSH,4,2015-05-05,2015-06-02,2015-06-02,2,258.64,64,33.25,130,0.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Wimmers gute Semmelknödel,20 bags x 4 pieces,33.25,0,5,4322.5,28,High,2015-05
10402,ERNSH,8,2014-01-02,2014-02-13,2014-01-10,2,67.88,63,35.1,65,0.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Vegie-spread,15 - 625 g jars,43.9,0,2,2281.5,8,High,2014-01
10979,ERNSH,8,2015-03-26,2015-04-23,2015-03-31,2,353.07,63,43.9,35,0.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Vegie-spread,15 - 625 g jars,43.9,0,2,1536.5,5,High,2015-03
10263,ERNSH,9,2013-07-23,2013-08-20,2013-07-31,3,146.06,16,13.9,60,0.25,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Pavlova,32 - 500 g boxes,17.45,0,3,625.5,8,High,2013-07
10403,ERNSH,4,2014-01-03,2014-01-31,2014-01-09,3,73.79,16,13.9,21,0.15,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Pavlova,32 - 500 g boxes,17.45,0,3,248.115,6,High,2014-01
10795,ERNSH,8,2014-12-24,2015-01-21,2015-01-20,2,126.66,16,17.45,65,0.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Pavlova,32 - 500 g boxes,17.45,0,3,1134.25,27,High,2014-12
10382,ERNSH,4,2013-12-13,2014-01-10,2013-12-16,1,94.77,29,99.0,14,0.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Thüringer Rostbratwurst,50 bags x 30 sausgs.,123.79,1,6,1386.0,3,High,2013-12
10698,ERNSH,4,2014-10-09,2014-11-06,2014-10-17,1,272.47,29,123.79,12,0.05,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Thüringer Rostbratwurst,50 bags x 30 sausgs.,123.79,1,6,1411.206,8,High,2014-10
10263,ERNSH,9,2013-07-23,2013-08-20,2013-07-31,3,146.06,30,20.7,60,0.25,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Nord-Ost Matjeshering,10 - 200 g glasses,25.89,0,8,931.5,8,High,2013-07
11072,ERNSH,4,2015-05-05,2015-06-02,2015-06-02,2,258.64,50,16.25,22,0.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Valkoinen suklaa,12 - 100 g bars,16.25,0,3,357.5,28,High,2015-05
10514,ERNSH,3,2014-04-22,2014-05-20,2014-05-16,2,789.95,75,7.75,50,0.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,1,387.5,24,High,2014-04
10773,ERNSH,1,2014-12-11,2015-01-08,2014-12-16,3,96.43,75,7.75,7,0.2,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,1,43.400000000000006,5,High,2014-12
10402,ERNSH,8,2014-01-02,2014-02-13,2014-01-10,2,67.88,23,7.2,60,0.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Tunnbröd,12 - 250 g pkgs.,9.0,0,5,432.0,8,High,2014-01
10258,ERNSH,1,2013-07-17,2013-08-14,2013-07-23,1,140.51,32,25.6,6,0.2,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Mascarpone Fabioli,24 - 200 g pkgs.,32.0,0,4,122.88000000000002,6,High,2013-07
10351,ERNSH,1,2013-11-11,2013-12-09,2013-11-20,1,162.33,44,15.5,77,0.05,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Gula Malacca,20 - 2 kg bags,19.45,0,2,1133.825,9,High,2013-11
10258,ERNSH,1,2013-07-17,2013-08-14,2013-07-23,1,140.51,5,17.0,65,0.2,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Chef Anton's Gumbo Mix,36 boxes,21.35,1,2,884.0,6,High,2013-07
10382,ERNSH,4,2013-12-13,2014-01-10,2013-12-16,1,94.77,5,17.0,32,0.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Chef Anton's Gumbo Mix,36 boxes,21.35,1,2,544.0,3,High,2013-12
10633,ERNSH,7,2014-08-15,2014-09-12,2014-08-18,3,477.9,12,38.0,36,0.15,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Queso Manchego La Pastora,10 - 500 g pkgs.,38.0,0,4,1162.8,3,High,2014-08
10968,ERNSH,1,2015-03-23,2015-04-20,2015-04-01,3,74.6,12,38.0,30,0.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Queso Manchego La Pastora,10 - 500 g pkgs.,38.0,0,4,1140.0,9,High,2015-03
10979,ERNSH,8,2015-03-26,2015-04-23,2015-03-31,2,353.07,12,38.0,20,0.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Queso Manchego La Pastora,10 - 500 g pkgs.,38.0,0,4,760.0,5,High,2015-03
10764,ERNSH,6,2014-12-03,2014-12-31,2014-12-08,3,145.45,3,10.0,20,0.1,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Aniseed Syrup,12 - 550 ml bottles,10.0,0,2,180.0,5,High,2014-12
11017,ERNSH,9,2015-04-13,2015-05-11,2015-04-20,2,754.26,3,10.0,25,0.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Aniseed Syrup,12 - 550 ml bottles,10.0,0,2,250.0,7,High,2015-04
10776,ERNSH,1,2014-12-15,2015-01-12,2014-12-18,3,351.53,45,9.5,27,0.05,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Rogede sild,1k pkg.,9.5,0,8,243.67499999999998,3,High,2014-12
10407,OTTIK,2,2014-01-07,2014-02-04,2014-01-30,2,91.48,11,16.8,30,0.0,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,Queso Cabrales,1 kg pkg.,21.0,0,4,504.0,23,Medium,2014-01
10407,OTTIK,2,2014-01-07,2014-02-04,2014-01-30,2,91.48,71,17.2,15,0.0,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,Flotemysost,10 - 500 g pkgs.,21.5,0,4,258.0,23,Medium,2014-01
10508,OTTIK,1,2014-04-16,2014-05-14,2014-05-13,2,4.99,13,6.0,10,0.0,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,Konbu,2 kg box,6.0,0,8,60.0,27,Medium,2014-04
10260,OTTIK,4,2013-07-19,2013-08-16,2013-07-29,1,55.09,41,7.7,16,0.25,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,Jack's New England Clam Chowder,12 - 12 oz cans,9.65,0,8,92.4,10,Medium,2013-07
10580,OTTIK,4,2014-06-26,2014-07-24,2014-07-01,3,75.89,41,9.65,9,0.05,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,Jack's New England Clam Chowder,12 - 12 oz cans,9.65,0,8,82.50750000000001,5,Medium,2014-06
10999,OTTIK,6,2015-04-03,2015-05-01,2015-04-10,2,96.35,41,9.65,20,0.05,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,Jack's New England Clam Chowder,12 - 12 oz cans,9.65,0,8,183.35,7,Medium,2015-04
10580,OTTIK,4,2014-06-26,2014-07-24,2014-07-01,3,75.89,14,23.25,15,0.05,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,Tofu,40 - 100 g pkgs.,23.25,0,7,331.3125,5,Medium,2014-06
10999,OTTIK,6,2015-04-03,2015-05-01,2015-04-10,2,96.35,51,53.0,15,0.05,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,Manjimup Dried Apples,50 - 300 g pkgs.,53.0,0,7,755.25,7,Medium,2015-04
10260,OTTIK,4,2013-07-19,2013-08-16,2013-07-29,1,55.09,57,15.6,50,0.0,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,Ravioli Angelo,24 - 250 g pkgs.,19.5,0,5,780.0,10,Medium,2013-07
10833,OTTIK,6,2015-01-15,2015-02-12,2015-01-23,2,71.49,31,12.5,9,0.1,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,Gorgonzola Telino,12 - 100 g pkgs,12.5,0,4,101.25,8,Medium,2015-01
10580,OTTIK,4,2014-06-26,2014-07-24,2014-07-01,3,75.89,65,21.05,30,0.05,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,21.05,0,2,599.925,5,Medium,2014-06
10508,OTTIK,1,2014-04-16,2014-05-14,2014-05-13,2,4.99,39,18.0,10,0.0,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,Chartreuse verte,750 cc per bottle,18.0,0,1,180.0,27,Medium,2014-04
10554,OTTIK,4,2014-05-30,2014-06-27,2014-06-05,3,120.97,77,13.0,10,0.05,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,Original Frankfurter Grüne Soße,12 boxes,13.0,0,2,123.5,6,Medium,2014-05
10999,OTTIK,6,2015-04-03,2015-05-01,2015-04-10,2,96.35,77,13.0,21,0.05,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,Original Frankfurter Grüne Soße,12 boxes,13.0,0,2,259.34999999999997,7,Medium,2015-04
11020,OTTIK,2,2015-04-14,2015-05-12,2015-04-16,2,43.3,10,31.0,24,0.15,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,Ikura,12 - 200 ml jars,31.0,0,8,632.4,2,Medium,2015-04
10766,OTTIK,4,2014-12-05,2015-01-02,2014-12-09,1,157.55,68,12.5,40,0.0,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,Scottish Longbreads,10 boxes x 8 pieces,12.5,0,3,500.0,4,Medium,2014-12
10407,OTTIK,2,2014-01-07,2014-02-04,2014-01-30,2,91.48,69,28.8,15,0.0,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,Gudbrandsdalsost,10 kg pkg.,36.0,0,4,432.0,23,Medium,2014-01
10766,OTTIK,4,2014-12-05,2015-01-02,2014-12-09,1,157.55,7,30.0,35,0.0,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,30.0,0,7,1050.0,4,Medium,2014-12
10833,OTTIK,6,2015-01-15,2015-02-12,2015-01-23,2,71.49,7,30.0,20,0.1,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,30.0,0,7,540.0,8,Medium,2015-01
10260,OTTIK,4,2013-07-19,2013-08-16,2013-07-29,1,55.09,62,39.4,15,0.25,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,Tarte au sucre,48 pies,49.3,0,3,443.25,10,Medium,2013-07
10554,OTTIK,4,2014-05-30,2014-06-27,2014-06-05,3,120.97,62,49.3,20,0.05,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,Tarte au sucre,48 pies,49.3,0,3,936.6999999999999,6,Medium,2014-05
10766,OTTIK,4,2014-12-05,2015-01-02,2014-12-09,1,157.55,2,19.0,40,0.0,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,Chang,24 - 12 oz bottles,19.0,0,1,760.0,4,Medium,2014-12
10260,OTTIK,4,2013-07-19,2013-08-16,2013-07-29,1,55.09,70,12.0,21,0.25,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,Outback Lager,24 - 355 ml bottles,15.0,0,1,189.0,10,Medium,2013-07
10684,OTTIK,3,2014-09-26,2014-10-24,2014-09-30,1,145.63,60,34.0,30,0.0,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,Camembert Pierrot,15 - 300 g rounds,34.0,0,4,1020.0,4,Medium,2014-09
10684,OTTIK,3,2014-09-26,2014-10-24,2014-09-30,1,145.63,40,18.4,20,0.0,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,Boston Crab Meat,24 - 4 oz tins,18.4,0,8,368.0,4,Medium,2014-09
10554,OTTIK,4,2014-05-30,2014-06-27,2014-06-05,3,120.97,16,17.45,30,0.05,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,Pavlova,32 - 500 g boxes,17.45,0,3,497.325,6,Medium,2014-05
